Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award?,KMeans_Cluster,DBSCAN_Cluster
6803,0,1,1,1,1644,11,0,0,1296,0,1,0
8885,0,1,1,1,1500,5,0,0,1386,0,1,0
38761,0,2,1,1,9015,12,0,0,1533,0,1,0
5500,0,1,1,1,0,0,0,0,989,0,1,0
30463,0,1,1,1,4619,9,0,0,1275,0,1,0
6914,0,1,1,1,0,0,0,0,812,0,1,0
67495,0,2,1,1,8620,8,0,0,1302,0,1,0
15339,0,1,1,1,1375,4,0,0,628,0,1,0
45432,0,3,1,1,12833,15,0,0,1322,0,0,0
39386,0,1,1,1,18722,7,0,0,1359,0,1,0
25849,0,1,1,1,0,0,0,0,996,0,1,0
3625,0,1,1,1,0,0,0,0,1369,0,1,0
30273,0,1,1,1,1720,8,0,0,1117,0,1,0
24750,0,1,1,1,0,0,0,0,968,1,1,2
12471,0,1,1,1,0,0,0,0,666,0,1,0
2000,0,1,1,1,0,0,0,0,1479,0,1,0
2827,0,1,1,1,0,0,0,0,1375,0,1,0
63121,0,3,1,1,16634,16,150,1,1349,0,2,3
19694,0,1,1,1,2125,10,0,0,1436,0,1,0
11571,0,1,1,1,0,0,0,0,1116,0,1,0
26933,0,1,1,1,750,6,0,0,1299,0,1,0
1456,0,1,1,1,500,1,0,0,1130,0,1,0
12088,0,4,1,1,27292,17,100,1,1298,1,0,1
4360,0,1,1,1,2000,9,0,0,1355,0,1,0
7056,0,1,1,1,0,0,0,0,1057,0,1,0
32934,0,1,1,1,500,1,0,0,858,1,1,2
24915,0,1,1,1,265,3,0,0,1184,0,1,0
20691,0,1,1,1,16448,6,0,0,1227,0,1,0
11676,0,1,1,1,1000,1,0,0,1158,0,1,0
31504,0,1,1,1,7358,2,0,0,1022,0,1,0
12093,0,1,1,1,1605,4,0,0,1411,0,1,0
44353,0,1,1,1,2500,1,0,0,138,0,1,0
35557,0,1,1,1,350,3,0,0,1135,0,1,0
38465,0,1,1,1,10550,3,550,2,1580,1,2,5
3258,0,1,1,1,0,0,0,0,106,0,1,0
20010,0,1,1,1,0,0,0,0,1302,0,1,0
37866,0,2,1,1,9200,18,0,0,1230,0,1,0
65664,0,2,1,1,11899,5,0,0,1121,0,1,0
59967,0,1,1,1,10000,4,0,0,959,1,1,2
19892,0,1,1,1,3505,13,0,0,1240,0,1,0
68224,0,4,1,1,28916,16,0,0,1258,0,0,0
3246,0,1,1,1,0,0,0,0,1401,0,1,0
33323,0,1,1,1,0,0,0,0,1405,0,1,0
114719,0,1,1,1,0,0,0,0,1136,1,1,2
60319,0,3,1,1,22051,19,50,1,817,0,0,3
25705,0,1,1,1,0,0,0,0,1180,0,1,0
52475,0,3,1,1,14447,13,0,0,962,0,0,0
960,0,1,1,1,6000,1,0,0,1262,1,1,2
17036,0,1,1,1,0,0,0,0,1210,0,1,0
34458,0,1,1,1,1883,8,0,0,843,0,1,0
14494,0,1,1,1,500,1,0,0,575,0,1,0
13460,0,1,1,1,0,0,0,0,271,0,1,0
9216,0,1,1,1,340,3,0,0,1466,0,1,0
22840,0,1,1,1,0,0,0,0,773,0,1,0
22289,0,3,1,1,18105,34,189,1,1501,1,0,-1
9389,0,1,1,1,4195,5,695,2,1509,1,2,-1
26375,0,1,1,1,7875,38,0,0,1431,0,0,0
3625,0,1,1,1,2000,9,0,0,1431,0,1,0
16200,0,1,1,1,5375,28,0,0,1407,0,1,0
40465,0,1,1,1,6540,28,0,0,1408,0,1,0
1000,0,1,1,1,375,3,0,0,1382,0,1,0
4750,0,1,1,1,1875,8,0,0,1416,0,1,0
74280,0,3,1,1,23735,18,0,0,1425,0,0,0
1250,0,1,1,1,625,5,0,0,1071,0,1,0
60014,0,4,1,1,45105,32,500,2,669,0,2,-1
12250,0,1,1,1,4875,32,0,0,1346,0,1,0
8250,0,1,1,1,3000,17,0,0,915,0,1,0
15732,0,1,1,1,6875,33,0,0,666,0,1,0
9300,0,1,1,1,3250,18,0,0,1396,0,1,0
9500,0,1,1,1,3125,18,0,0,1415,0,1,0
3750,0,1,1,1,1500,5,0,0,1397,0,1,0
12350,0,1,1,1,4125,26,0,0,1314,0,1,0
13623,0,1,1,1,2625,14,0,0,1330,0,1,0
10824,0,1,1,1,3375,19,0,0,867,0,1,0
1250,0,1,1,1,1250,3,0,0,679,0,1,0
17215,0,1,1,1,1750,7,0,0,1423,0,1,0
16825,0,1,1,1,4250,27,0,0,1431,0,1,0
2125,0,1,1,1,875,7,0,0,1396,0,1,0
9175,0,1,1,1,4000,25,0,0,1428,0,1,0
23717,0,1,1,1,3375,19,0,0,1404,0,1,0
6125,0,1,1,1,2750,8,0,0,144,0,1,0
4399,0,1,1,1,750,6,0,0,1369,0,1,0
10200,0,1,1,1,3625,15,0,0,1408,0,1,0
49151,0,2,1,1,12931,38,0,0,1423,0,0,0
9375,0,1,1,1,3250,19,0,0,1410,0,1,0
8992,0,1,1,1,1250,3,0,0,1417,0,1,0
13936,0,1,1,1,1625,6,0,0,1418,0,1,0
5250,0,1,1,1,1875,8,0,0,1418,0,1,0
5500,0,1,1,1,2875,9,0,0,1428,0,1,0
29182,0,1,1,1,3517,18,642,2,1404,0,2,4
7400,0,1,1,1,2600,14,0,0,1394,0,1,0
4350,0,1,1,1,2100,10,0,0,1409,0,1,0
6875,0,1,1,1,4625,30,0,0,581,0,1,0
6000,0,1,1,1,2250,4,0,0,713,0,1,0
11927,0,1,1,1,4000,15,500,1,1188,0,2,3
11864,0,1,1,1,2500,13,0,0,1397,0,1,0
10000,0,1,1,1,3375,19,0,0,1418,0,1,0
5375,0,1,1,1,1375,11,0,0,1396,0,1,0
4500,0,1,1,1,1500,5,0,0,1033,0,1,0
4150,0,1,1,1,375,3,0,0,1424,0,1,0
9125,0,1,1,1,750,6,0,0,1174,0,1,0
13301,0,1,1,1,3500,21,0,0,1400,0,1,0
16504,0,1,1,1,500,4,0,0,1397,0,1,0
10400,0,1,1,1,1840,10,0,0,1397,0,1,0
3750,0,1,1,1,1750,7,0,0,1178,0,1,0
8725,0,1,1,1,5600,14,0,0,1426,0,1,0
7388,0,1,1,1,3958,15,150,1,446,0,1,3
16700,0,1,1,1,1500,5,0,0,1269,0,1,0
11850,0,1,1,1,4475,29,0,0,893,0,1,0
62705,0,1,1,1,2750,15,0,0,1422,0,1,0
2125,0,1,1,1,625,5,0,0,1248,0,1,0
11875,0,1,1,1,3625,22,0,0,1408,0,1,0
7375,0,1,1,1,2750,13,0,0,714,0,1,0
54264,0,3,1,1,15178,17,0,0,1397,1,0,2
49482,0,4,1,1,33147,23,0,0,1255,0,0,0
48607,0,3,1,1,18284,37,0,0,1339,0,0,0
3967,0,1,1,1,375,3,0,0,1337,0,1,0
6250,0,1,1,1,2250,11,0,0,1365,0,1,0
11572,0,1,1,1,7164,22,0,0,1163,0,1,0
12000,0,1,1,1,5625,34,0,0,859,0,1,0
1500,0,1,1,1,500,4,0,0,893,0,1,0
5875,0,1,1,1,2125,10,0,0,997,0,1,0
13350,0,1,1,1,3850,24,0,0,1071,0,1,0
10197,0,1,1,1,3098,10,0,0,723,0,1,0
3250,0,1,1,1,2125,10,0,0,1117,0,1,0
12375,0,1,1,1,3875,24,0,0,863,0,1,0
7625,0,1,1,1,4375,21,0,0,1393,0,1,0
11875,0,1,1,1,3625,22,0,0,1388,0,1,0
1625,0,1,1,1,1250,3,0,0,1381,0,1,0
4500,0,1,1,1,2250,11,0,0,666,0,1,0
2625,0,1,1,1,1375,4,0,0,850,0,1,0
5400,0,1,1,1,1875,8,0,0,1324,0,1,0
12675,0,1,1,1,4875,25,0,0,1390,0,1,0
2875,0,1,1,1,1375,4,0,0,1381,0,1,0
4500,0,1,1,1,2125,10,0,0,1271,0,1,0
500,0,1,1,1,125,1,0,0,1355,0,1,0
11361,0,1,1,1,3375,20,0,0,1367,0,1,0
9794,0,1,1,1,2250,11,0,0,968,0,1,0
21842,0,1,1,1,3250,19,0,0,929,0,1,0
6305,0,1,1,1,0,0,0,0,1031,0,1,0
7591,0,1,1,1,0,0,0,0,926,0,1,0
10508,0,1,1,1,0,0,0,0,309,0,1,0
74093,0,3,1,1,20055,37,0,0,949,0,0,0
11692,0,1,1,1,0,0,0,0,95,0,1,0
1022,0,1,1,1,0,0,0,0,463,0,1,0
265,0,1,1,1,6000,1,0,0,1012,1,1,2
29836,0,1,1,1,16165,3,0,0,815,0,1,0
22647,0,1,1,1,1136,9,0,0,883,0,1,0
33087,0,2,1,1,24761,9,500,1,724,1,2,1
5931,0,1,1,1,0,0,0,0,882,0,1,0
23704,0,3,1,1,14935,14,0,0,868,1,0,2
44038,0,2,1,1,21634,11,0,0,872,0,1,0
31011,0,1,1,1,0,0,0,0,1130,0,1,0
64956,0,3,1,1,36694,11,0,0,1012,0,0,0
12078,0,1,1,1,500,1,500,1,983,0,2,3
24847,0,1,1,1,1550,4,0,0,1022,0,1,0
46207,0,3,1,1,16093,32,0,0,1130,0,0,0
28049,0,1,1,1,100,2,0,0,1164,0,1,0
11690,0,1,1,1,0,0,0,0,360,0,1,0
36491,0,1,1,1,500,1,500,1,1027,0,2,3
33413,0,3,1,1,31605,8,0,0,647,1,0,2
9446,0,1,1,1,0,0,0,0,667,0,1,0
68092,0,3,1,1,16524,14,500,2,652,0,2,6
1000,0,1,1,1,1000,1,0,0,148,0,1,0
1884,0,1,1,1,0,0,0,0,31,0,1,0
22027,0,1,1,1,1225,3,0,0,653,0,1,0
4130,0,1,1,1,100,1,0,0,673,0,1,0
3447,0,1,1,1,1000,1,0,0,872,0,1,0
2886,0,1,1,1,500,1,0,0,557,0,1,0
4028,0,1,1,1,0,0,0,0,346,0,1,0
45485,0,1,1,1,8417,4,0,0,759,1,1,2
31539,0,1,1,1,6406,16,200,1,721,0,2,3
4586,0,1,1,1,1000,1,0,0,249,0,1,0
20335,0,1,1,1,5115,2,0,0,768,0,1,0
2250,0,1,1,1,1750,7,0,0,817,0,1,0
25418,0,1,1,1,50,1,50,1,720,0,1,3
2686,0,1,1,1,7500,4,500,1,301,1,2,1
4224,0,1,1,1,0,0,0,0,336,0,1,0
4375,0,1,1,1,2875,16,0,0,248,0,1,0
10512,0,1,1,1,0,0,0,0,836,0,1,0
3834,0,1,1,1,500,1,0,0,524,0,1,0
4584,0,1,1,1,0,0,0,0,652,0,1,0
19870,0,1,1,1,11075,4,0,0,892,0,1,0
18088,0,1,1,1,16697,6,0,0,501,0,1,0
20765,0,1,1,1,15949,4,0,0,319,0,1,0
7138,0,1,1,1,0,0,0,0,293,0,1,0
17539,0,1,1,1,500,3,400,2,628,0,2,4
5459,0,2,1,1,9864,14,0,0,880,1,1,2
1125,0,1,1,1,0,0,0,0,898,0,1,0
8994,0,1,1,1,0,0,0,0,1104,0,1,0
12286,0,2,1,1,7972,11,250,1,1018,1,2,1
25047,0,1,1,1,500,1,500,1,443,0,2,3
16844,0,1,1,1,0,0,0,0,483,0,1,0
49271,0,3,1,1,20695,11,0,0,852,0,0,0
86588,0,1,1,1,4537,4,0,0,1072,0,1,0
53027,0,2,1,1,30627,16,0,0,1290,0,0,0
24765,0,1,1,1,19969,5,0,0,595,0,1,0
29174,0,1,1,1,100,1,0,0,1087,0,1,0
1100,0,1,1,1,1100,2,0,0,438,0,1,0
56712,0,3,1,1,15685,14,500,1,997,0,2,3
8232,0,1,1,1,0,0,0,0,258,0,1,0
24295,0,1,1,1,250,2,250,2,621,0,2,4
24454,0,1,1,1,1919,7,0,0,732,0,1,0
7847,0,1,1,1,0,0,0,0,284,0,1,0
29056,0,1,1,1,4354,14,0,0,715,0,1,0
42071,0,1,1,1,500,1,0,0,502,0,1,0
570,0,1,1,1,180,4,0,0,785,0,1,0
8904,0,1,1,1,3740,14,0,0,898,1,1,2
4354,0,1,1,1,1000,1,0,0,706,0,1,0
2000,0,1,1,1,0,0,0,0,165,0,1,0
11303,0,1,1,1,0,0,0,0,119,0,1,0
642,0,1,1,1,0,0,0,0,355,0,1,0
1000,0,1,1,1,0,0,0,0,500,0,1,0
5269,0,3,1,1,22697,13,0,0,604,1,0,2
38995,0,1,1,1,1200,2,200,1,563,0,1,3
4652,0,1,1,1,0,0,0,0,207,0,1,0
500,0,1,1,1,0,0,0,0,340,0,1,0
4546,0,1,1,1,1000,1,0,0,239,0,1,0
31673,0,1,1,1,2500,1,0,0,283,0,1,0
8684,0,1,1,1,0,0,0,0,544,0,1,0
2104,0,1,1,1,0,0,0,0,466,0,1,0
862,0,1,1,1,0,0,0,0,8,0,1,0
4490,0,1,1,1,0,0,0,0,107,0,1,0
13560,0,1,1,1,0,0,0,0,368,0,1,0
2000,0,1,1,1,0,0,0,0,520,0,1,0
1837,0,1,1,1,1000,1,0,0,219,0,1,0
500,0,1,1,1,0,0,0,0,122,0,1,0
4090,0,1,1,1,0,0,0,0,59,0,1,0
12264,0,1,1,1,0,0,0,0,267,0,1,0
54950,0,3,1,1,30500,9,0,0,450,0,0,0
16094,0,1,1,1,0,0,0,0,199,0,1,0
1000,0,1,1,1,0,0,0,0,594,0,1,0
6705,0,1,1,1,600,2,0,0,507,0,1,0
6338,0,1,1,1,0,0,0,0,322,0,1,0
3110,0,1,1,1,1100,2,0,0,345,0,1,0
3000,0,1,1,1,1000,1,0,0,270,0,1,0
23257,0,1,1,1,0,0,0,0,361,0,1,0
18933,0,1,1,1,0,0,0,0,284,0,1,0
93198,0,3,1,1,28923,18,0,0,500,0,0,0
9862,0,1,1,1,1693,3,693,2,309,0,2,4
16501,0,1,1,1,0,0,0,0,360,0,1,0
9264,0,1,1,1,4830,15,0,0,424,0,1,0
4676,0,1,1,1,0,0,0,0,141,0,1,0
4636,0,1,1,1,0,0,0,0,42,0,1,0
3065,0,1,1,1,0,0,0,0,87,0,1,0
3230,0,1,1,1,0,0,0,0,10,0,1,0
8660,0,1,1,1,0,0,0,0,172,0,1,0
1500,0,1,1,1,0,0,0,0,60,0,1,0
2627,0,1,1,1,0,0,0,0,25,0,1,0
1224,0,1,1,1,0,0,0,0,269,0,1,0
12602,0,1,1,1,5632,5,500,1,158,0,2,3
1022,0,1,1,1,0,0,0,0,277,0,1,0
3788,0,1,1,1,0,0,0,0,61,0,1,0
1446,0,1,1,1,0,0,0,0,99,0,1,0
20882,0,1,1,1,1000,1,0,0,328,0,1,0
5450,0,1,1,1,125,3,0,0,687,0,1,0
6835,0,1,1,1,765,3,0,0,596,0,1,0
16936,0,1,1,1,14970,2,0,0,580,0,1,0
20410,0,1,1,1,0,0,0,0,541,0,1,0
1500,0,1,1,1,0,0,0,0,480,0,1,0
27759,0,1,1,1,7195,5,0,0,499,0,1,0
500,0,1,1,1,500,1,0,0,493,0,1,0
4751,0,1,1,1,0,0,0,0,334,0,1,0
5354,0,1,1,1,0,0,0,0,32,0,1,0
1500,0,1,1,1,1500,1,0,0,235,0,1,0
6356,0,1,1,1,5000,1,0,0,180,0,1,0
642,0,1,1,1,642,3,0,0,170,0,1,0
7504,0,1,1,1,0,0,0,0,100,0,1,0
27488,0,3,1,1,23927,21,0,0,2273,1,0,2
39956,0,1,1,1,0,0,0,0,3206,0,1,0
35569,0,2,1,1,27119,21,0,0,3357,0,0,0
15682,0,1,1,1,5025,6,500,1,3298,1,2,1
68684,0,2,1,1,5756,13,0,0,2892,0,1,0
24228,0,1,1,1,2850,15,0,0,3452,0,1,0
19483,0,1,1,1,4263,18,0,0,3589,1,1,2
78231,0,3,1,1,19182,13,0,0,3102,1,0,2
83276,0,3,1,1,22539,8,650,2,3424,0,2,6
21216,0,2,1,1,7787,12,0,0,3378,0,1,0
17967,0,1,1,1,1500,5,0,0,3340,0,1,0
4000,0,1,1,1,0,0,0,0,3453,0,1,0
74651,0,2,1,1,10893,22,0,0,3456,0,0,0
400,0,1,1,1,160,1,0,0,3460,0,1,0
2000,0,1,1,1,0,0,0,0,3188,0,1,0
48296,0,3,1,1,31329,9,500,1,3061,0,2,3
140544,0,1,1,1,1021,3,500,1,3342,0,2,3
43971,0,1,1,1,1491,11,0,0,2350,0,1,0
10635,0,4,1,1,45212,20,0,0,2131,1,0,2
13986,0,1,1,1,400,1,400,1,3398,0,2,3
46269,0,3,1,1,20594,14,0,0,3487,1,0,2
27712,0,1,1,1,750,2,750,2,3491,0,2,4
7630,0,1,1,1,220,3,0,0,3403,0,1,0
31541,0,1,1,1,5101,12,0,0,3488,0,1,0
14791,0,3,1,1,23956,26,300,2,2689,1,2,-1
68907,0,4,1,1,33434,10,0,0,3365,0,0,0
27669,0,1,1,1,3219,7,0,0,3413,0,1,0
62589,0,1,1,1,10000,4,0,0,2803,1,1,2
97768,0,4,1,1,26734,13,0,0,3119,0,0,0
48577,0,4,1,1,34224,16,0,0,2794,0,0,0
70614,0,4,1,1,32417,18,0,0,3519,1,0,2
38827,0,1,1,1,0,0,0,0,2993,0,1,0
29919,0,1,1,1,1225,3,0,0,2949,0,1,0
9673,0,1,1,1,0,0,0,0,2501,0,1,0
72309,0,4,1,1,41949,20,289,2,1735,1,2,-1
55473,0,2,1,1,10156,7,0,0,1751,0,1,0
706,0,1,1,1,730,3,100,1,1739,1,1,1
7698,0,1,1,1,0,0,0,0,1734,0,1,0
72019,0,3,1,1,20430,8,0,0,1789,1,0,2
89876,0,4,1,1,51620,17,0,0,1739,0,0,0
19821,0,1,1,1,2525,3,425,1,1731,0,2,3
6850,0,1,1,1,2225,11,0,0,1719,0,1,0
26055,0,1,1,1,3320,14,0,0,1727,0,1,0
126028,0,3,1,1,23974,19,668,1,1716,0,2,3
94201,0,3,1,1,21559,13,0,0,1716,0,0,0
6240,0,1,1,1,0,0,0,0,1679,0,1,0
13899,0,1,1,1,5125,31,0,0,1705,0,1,0
891,0,1,1,1,891,8,0,0,1703,0,1,0
21787,0,1,1,1,1500,5,0,0,1704,0,1,0
71502,0,2,1,1,9482,13,0,0,1699,0,1,0
3420,0,1,1,1,1750,7,0,0,1690,0,1,0
7535,0,3,1,1,18487,20,0,0,1678,1,0,2
28132,0,1,1,1,465,5,0,0,1702,0,1,0
67329,0,1,1,1,6500,3,0,0,1696,1,1,2
11500,0,1,1,1,0,0,0,0,1695,0,1,0
15275,0,1,1,1,2750,8,0,0,1694,0,1,0
86500,0,4,1,1,51740,20,0,0,1691,0,0,0
62121,0,1,1,1,3602,9,0,0,1692,0,1,0
66315,0,1,1,1,8096,9,0,0,1689,0,1,0
4342,0,1,1,1,0,0,0,0,1678,0,1,0
24838,0,1,1,1,500,1,0,0,1684,0,1,0
23165,0,1,1,1,5990,15,150,1,1678,1,2,1
25992,0,3,1,1,24333,10,0,0,1678,1,0,2
96179,0,3,1,1,32069,14,400,2,1667,0,2,-1
101431,0,4,1,1,49801,19,0,0,1677,0,0,0
12824,0,1,1,1,500,4,0,0,1677,0,1,0
130595,0,1,1,1,0,0,0,0,1677,0,1,0
22291,0,1,1,1,3812,11,578,2,1675,0,2,4
16079,0,1,1,1,6085,4,0,0,1670,0,1,0
10630,0,1,1,1,550,6,0,0,1670,0,1,0
23027,0,1,1,1,3375,15,0,0,1669,0,1,0
112345,0,4,1,1,36640,14,0,0,1669,0,0,0
4351,0,1,1,1,0,0,0,0,1659,0,1,0
104656,0,1,1,1,5000,3,0,0,1663,0,1,0
9575,0,1,1,1,0,0,0,0,1835,0,1,0
55152,0,3,1,1,14630,14,0,0,1662,0,0,0
12855,0,1,1,1,0,0,0,0,1653,0,1,0
24893,0,1,1,1,0,0,0,0,1652,0,1,0
17534,0,1,1,1,0,0,0,0,1656,0,1,0
37165,0,3,1,1,19715,15,0,0,1654,0,0,0
4680,0,1,1,1,135,3,0,0,1646,1,1,2
10845,0,1,1,1,0,0,0,0,1621,0,1,0
22998,0,1,1,1,0,0,0,0,1644,0,1,0
15635,0,1,1,1,410,3,0,0,1612,0,1,0
35650,0,3,1,1,23130,34,0,0,1640,0,0,0
3126,0,1,1,1,100,1,0,0,1634,0,1,0
33245,0,3,1,1,31390,17,0,0,1628,1,0,2
15624,0,1,1,1,0,0,0,0,1634,0,1,0
59151,0,3,1,1,11110,13,0,0,1636,0,0,0
30500,0,1,1,1,0,0,0,0,1628,0,1,0
88404,0,4,1,1,37304,29,500,1,1628,0,2,-1
33017,0,2,1,1,10333,18,0,0,1622,0,1,0
16883,0,1,1,1,4398,12,500,2,1626,1,2,5
23188,0,1,1,1,1291,8,0,0,1627,0,1,0
56289,0,3,1,1,24051,15,0,0,1628,1,0,2
5346,0,1,1,1,0,0,0,0,1621,0,1,0
25753,0,1,1,1,3400,21,0,0,1614,0,1,0
70659,0,2,1,1,9178,8,0,0,1622,0,1,0
1000,0,1,1,1,0,0,0,0,1597,0,1,0
63162,0,3,1,1,27564,8,0,0,1600,1,0,2
17472,0,1,1,1,500,1,0,0,1618,0,1,0
6058,0,1,1,1,0,0,0,0,1608,0,1,0
11005,0,1,1,1,5736,3,0,0,1609,0,1,0
32424,0,4,1,1,39635,16,0,0,1584,1,0,2
31784,0,1,1,1,350,1,350,1,1604,0,2,3
17079,0,1,1,1,4000,3,0,0,1605,0,1,0
35493,0,1,1,1,0,0,0,0,1602,0,1,0
84979,0,4,1,1,36702,16,0,0,1600,0,0,0
22029,0,1,1,1,2882,14,0,0,1597,0,1,0
771,0,1,1,1,13160,4,0,0,1601,1,1,2
50416,0,1,1,1,4574,13,450,1,1597,0,2,3
81866,0,1,1,1,10000,4,0,0,1591,1,1,2
85696,0,3,1,1,18603,14,0,0,1591,0,0,0
134882,0,3,1,1,15717,14,0,0,1597,0,0,0
3919,0,1,1,1,500,1,0,0,1591,0,1,0
43310,0,1,1,1,10058,13,0,0,1589,0,1,0
18148,0,1,1,1,26,3,0,0,1565,0,1,0
51653,0,2,1,1,11052,14,0,0,1571,0,1,0
90666,0,4,1,1,32474,14,0,0,1582,0,0,0
69954,0,1,1,1,8500,5,500,1,1578,0,2,3
29657,0,1,1,1,8092,4,0,0,1592,0,1,0
18601,0,2,1,1,5899,12,0,0,1600,0,1,0
27604,0,1,1,1,1570,6,0,0,1555,0,1,0
57642,0,4,1,1,52176,15,0,0,1564,1,0,2
14598,0,1,1,1,625,5,0,0,1562,0,1,0
6822,0,1,1,1,0,0,0,0,1559,0,1,0
9620,0,1,1,1,500,1,0,0,1523,0,1,0
39450,0,1,1,1,0,0,0,0,1529,0,1,0
28028,0,1,1,1,0,0,0,0,1548,0,1,0
17481,0,1,1,1,0,0,0,0,1535,0,1,0
5000,0,1,1,1,5000,1,0,0,1537,0,1,0
22885,0,1,1,1,1060,2,0,0,1541,0,1,0
10760,0,1,1,1,0,0,0,0,1534,0,1,0
9312,0,1,1,1,3405,8,250,1,1527,1,2,1
14775,0,1,1,1,14275,9,0,0,1519,0,1,0
8060,0,1,1,1,1750,4,0,0,1534,0,1,0
89222,0,1,1,1,0,0,0,0,1528,0,1,0
16148,0,1,1,1,2625,14,0,0,1529,0,1,0
4316,0,1,1,1,1375,4,0,0,1515,0,1,0
9372,0,1,1,1,0,0,0,0,1524,1,1,2
49519,0,3,1,1,25762,18,0,0,1522,1,0,2
37305,0,2,1,1,10205,13,0,0,1513,1,0,2
7273,0,1,1,1,375,3,0,0,1517,0,1,0
33629,0,1,1,1,4970,10,150,1,1500,0,1,3
14440,0,1,1,1,365,2,0,0,1502,1,1,2
62339,0,1,1,1,0,0,0,0,1507,0,1,0
53040,0,1,1,1,3960,9,0,0,1595,0,1,0
40346,0,2,1,1,5412,13,0,0,1483,0,1,0
23835,0,1,1,1,0,0,0,0,1488,0,1,0
17613,0,1,1,1,5030,9,0,0,1495,1,1,2
2131,0,1,1,1,405,3,0,0,1480,0,1,0
20885,0,1,1,1,751,12,0,0,1494,0,1,0
2124,0,1,1,1,2324,2,0,0,1487,1,1,2
62645,0,1,1,1,19602,11,0,0,1474,0,1,0
45533,0,2,1,1,12247,20,0,0,1486,0,0,0
35509,0,3,1,1,14204,13,0,0,1486,0,0,0
170632,0,1,1,1,4650,3,0,0,1480,0,1,0
8273,0,1,1,1,0,0,0,0,1474,0,1,0
5425,0,1,1,1,2000,9,0,0,1412,0,1,0
33972,0,3,1,1,21029,29,0,0,1467,1,0,2
71794,0,1,1,1,6000,3,0,0,1453,0,1,0
60854,0,1,1,1,5240,5,0,0,1457,0,1,0
11680,0,1,1,1,1460,3,0,0,1459,0,1,0
24917,0,1,1,1,3948,14,0,0,1457,0,1,0
19640,0,1,1,1,935,3,0,0,1451,0,1,0
31611,0,1,1,1,4030,12,0,0,1457,0,1,0
16014,0,1,1,1,0,0,0,0,1450,0,1,0
16063,0,1,1,1,2330,9,0,0,1447,0,1,0
91605,0,4,1,1,37840,18,0,0,1444,0,0,0
62907,0,1,1,1,3200,3,200,1,1431,0,1,3
12532,0,1,1,1,2069,9,0,0,1445,0,1,0
52584,0,1,1,1,2500,1,0,0,1439,0,1,0
20954,0,1,1,1,375,3,0,0,1438,0,1,0
35185,0,2,1,1,5957,7,0,0,1439,0,1,0
72297,0,3,1,1,16241,16,0,0,1587,1,0,2
9128,0,1,1,1,0,0,0,0,1424,0,1,0
37520,0,1,1,1,19924,6,0,0,1432,0,1,0
9399,0,1,1,1,2125,10,0,0,1430,0,1,0
10071,0,2,1,1,27701,16,0,0,1421,1,0,2
28867,0,3,1,1,19169,28,0,0,1425,0,0,0
1010,0,1,1,1,0,0,0,0,1423,0,1,0
11463,0,1,1,1,339,4,0,0,1425,0,1,0
26173,0,1,1,1,305,1,0,0,1418,0,1,0
404,0,1,1,1,550,3,0,0,1418,0,1,0
59017,0,4,1,1,34746,25,0,0,1418,0,0,0
34235,0,1,1,1,18910,7,250,1,1415,0,2,3
11933,0,1,1,1,249,3,79,1,1412,1,1,1
5000,0,1,1,1,2125,3,0,0,1412,0,1,0
2622,0,1,1,1,1625,6,0,0,1404,1,1,2
11310,0,1,1,1,5021,2,0,0,1409,0,1,0
39142,0,3,1,1,14981,28,0,0,1408,0,0,0
11181,0,1,1,1,929,12,0,0,1407,0,1,0
3974,0,1,1,1,365,3,0,0,1397,0,1,0
18476,0,1,1,1,8525,4,200,1,1403,1,2,1
64385,0,1,1,1,981,5,0,0,1395,1,1,2
73597,0,3,1,1,25447,8,0,0,1402,1,0,2
54899,0,1,1,1,500,1,500,1,1401,0,2,3
3016,0,1,1,1,0,0,0,0,1398,0,1,0
